class_id,class_name,current_package,is_misplaced,confidence,reasoning,suggested_package,evidence,method_used,analysis_time,analysis_timestamp
MyBatisConfig,MyBatisConfig,io.spring,False,0.95,Class appears to be correctly placed,io.spring,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
RealworldApplication,RealworldApplication,io.spring,False,0.95,Class appears to be correctly placed,io.spring,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleApi,ArticleApi,io.spring.api,True,0.8,"Contains controller-typical methods: deleteArticle, getTitle, getBody",controller,"Annotations: RestController, RequestMapping, GetMapping; Methods: deleteArticle, getTitle, getBody",rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
UpdateArticleParam,UpdateArticleParam,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavoriteApi,ArticleFavoriteApi,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticlesApi,ArticlesApi,io.spring.api,True,0.8,"Contains controller-typical methods: createArticle, getFeed, getArticles",controller,"Annotations: RestController, RequestMapping, PostMapping, GetMapping, GetMapping; Methods: createArticle, getFeed, getArticles",rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
NewArticleParam,NewArticleParam,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CommentsApi,CommentsApi,io.spring.api,True,0.8,"Contains controller-typical methods: getComments, deleteComment, findArticle",controller,"Annotations: RestController, RequestMapping, PostMapping, GetMapping, RequestMapping; Methods: getComments, deleteComment, findArticle",rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
NewCommentParam,NewCommentParam,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CurrentUserApi,CurrentUserApi,io.spring.api,True,0.8,"Contains controller-typical methods: updateProfile, getEmail",controller,"Annotations: RestController, RequestMapping, GetMapping; Methods: updateProfile, getEmail, getPassword",rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
UpdateUserParam,UpdateUserParam,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ProfileApi,ProfileApi,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
TagsApi,TagsApi,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UsersApi,UsersApi,io.spring.api,True,0.8,"Contains controller-typical methods: createUser, checkInput, getEmail",controller,"Annotations: RestController, RequestMapping, RequestMapping; Methods: createUser, checkInput, getEmail",rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
LoginParam,LoginParam,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
RegisterParam,RegisterParam,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CustomizeExceptionHandler,CustomizeExceptionHandler,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ErrorResource,ErrorResource,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ErrorResourceSerializer,ErrorResourceSerializer,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
FieldErrorResource,FieldErrorResource,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
InvalidRequestException,InvalidRequestException,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
NoAuthorizationException,NoAuthorizationException,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ResourceNotFoundException,ResourceNotFoundException,io.spring.api.exception,False,0.95,Class appears to be correctly placed,io.spring.api.exception,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CORSConfig,CORSConfig,io.spring.api.security,False,0.95,Class appears to be correctly placed,io.spring.api.security,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
JwtTokenFilter,JwtTokenFilter,io.spring.api.security,False,0.95,Class appears to be correctly placed,io.spring.api.security,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
WebSecurityConfig,WebSecurityConfig,io.spring.api.security,False,0.95,Class appears to be correctly placed,io.spring.api.security,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleQueryService,ArticleQueryService,io.spring.application,True,0.7500000000000001,Class name 'ArticleQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
CommentQueryService,CommentQueryService,io.spring.application,True,0.7500000000000001,Class name 'CommentQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
Page,Page,io.spring.application,False,0.95,Class appears to be correctly placed,io.spring.application,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ProfileQueryService,ProfileQueryService,io.spring.application,True,0.7500000000000001,Class name 'ProfileQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Component,rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
TagsQueryService,TagsQueryService,io.spring.application,True,0.7500000000000001,Class name 'TagsQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
UserQueryService,UserQueryService,io.spring.application,True,0.7500000000000001,Class name 'UserQueryService' suggests service functionality,service,Name matches service pattern; Annotations: Service,rule-based + semantic analysis,3.17,2025-08-10T00:04:10.909326
ArticleData,ArticleData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleDataList,ArticleDataList,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavoriteCount,ArticleFavoriteCount,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CommentData,CommentData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ProfileData,ProfileData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UserData,UserData,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UserWithToken,UserWithToken,io.spring.application.data,False,0.95,Class appears to be correctly placed,io.spring.application.data,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
Article,Article,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleRepository,ArticleRepository,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
Tag,Tag,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
Comment,Comment,io.spring.core.comment,False,0.95,Class appears to be correctly placed,io.spring.core.comment,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CommentRepository,CommentRepository,io.spring.core.comment,False,0.95,Class appears to be correctly placed,io.spring.core.comment,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavorite,ArticleFavorite,io.spring.core.favorite,False,0.95,Class appears to be correctly placed,io.spring.core.favorite,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavoriteRepository,ArticleFavoriteRepository,io.spring.core.favorite,False,0.95,Class appears to be correctly placed,io.spring.core.favorite,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
AuthorizationService,AuthorizationService,io.spring.core.service,False,0.95,Class appears to be correctly placed,io.spring.core.service,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
JwtService,JwtService,io.spring.core.service,False,0.95,Class appears to be correctly placed,io.spring.core.service,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
EncryptService,EncryptService,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
FollowRelation,FollowRelation,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
User,User,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UserRepository,UserRepository,io.spring.core.user,False,0.95,Class appears to be correctly placed,io.spring.core.user,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavoriteMapper,ArticleFavoriteMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleMapper,ArticleMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CommentMapper,CommentMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UserMapper,UserMapper,io.spring.infrastructure.mybatis.mapper,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.mapper,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavoritesReadService,ArticleFavoritesReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleReadService,ArticleReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CommentReadService,CommentReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
TagReadService,TagReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UserReadService,UserReadService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UserRelationshipQueryService,UserRelationshipQueryService,io.spring.infrastructure.mybatis.readservice,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.mybatis.readservice,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
MyBatisArticleFavoriteRepository,MyBatisArticleFavoriteRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
MyBatisArticleRepository,MyBatisArticleRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
MyBatisCommentRepository,MyBatisCommentRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
MyBatisUserRepository,MyBatisUserRepository,io.spring.infrastructure.repository,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.repository,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
DefaultJwtService,DefaultJwtService,io.spring.infrastructure.service,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.service,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
NaiveEncryptService,NaiveEncryptService,io.spring.infrastructure.service,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.service,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
RealworldApplicationTests,RealworldApplicationTests,io.spring,False,0.95,Class appears to be correctly placed,io.spring,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
TestHelper,TestHelper,io.spring,False,0.95,Class appears to be correctly placed,io.spring,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleApiTest,ArticleApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleFavoriteApiTest,ArticleFavoriteApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticlesApiTest,ArticlesApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CommentsApiTest,CommentsApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
CurrentUserApiTest,CurrentUserApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ListArticleApiTest,ListArticleApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ProfileApiTest,ProfileApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
TestWithCurrentUser,TestWithCurrentUser,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
UsersApiTest,UsersApiTest,io.spring.api,False,0.95,Class appears to be correctly placed,io.spring.api,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
ArticleTest,ArticleTest,io.spring.core.article,False,0.95,Class appears to be correctly placed,io.spring.core.article,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
DefaultJwtServiceTest,DefaultJwtServiceTest,io.spring.infrastructure.service,False,0.95,Class appears to be correctly placed,io.spring.infrastructure.service,No misplacement indicators found,llm+embedding,3.17,2025-08-10T00:04:10.909326
